     Depth,PVelocity,SVelocity
27.44,6578.95,3787.88
27.49,6578.95,3787.88
27.54,6410.26,3787.88
27.59,6097.56,3787.88
27.64,6410.26,3731.34
27.69,6410.26,3731.34
27.74,6410.26,3731.34
27.79,6410.26,3731.34
27.84,6578.95,3731.34
27.89,6944.44,3731.34
27.94,6578.95,3731.34
27.99,6410.26,3731.34
28.04,6578.95,3731.34
28.09,6097.56,3731.34
28.14,6410.26,3731.34
28.19,6410.26,3731.34
28.24,6410.26,3731.34
28.29,6410.26,3731.34
28.34,6756.76,3731.34
28.39,6410.26,3731.34
28.44,6756.76,3787.88
28.49,6944.44,3787.88
28.54,6756.76,3846.15
28.59,6578.95,3846.15
28.64,6666.67,3846.15
28.69,6578.95,3846.15
28.74,6756.76,3846.15
28.79,6578.95,3846.15
28.84,6097.56,3787.88
28.89,6578.95,3787.88
28.94,6944.44,3787.88
28.99,6250,3787.88
29.04,6250,3787.88
29.09,6578.95,3787.88
29.14,6410.26,3787.88
29.19,6578.95,3787.88
29.24,6756.76,3787.88
29.29,6756.76,3787.88
29.34,6756.76,3787.88
29.39,6578.95,3787.88
29.44,6410.26,3787.88
29.49,6756.76,3846.15
29.54,6756.76,3846.15
29.59,6410.26,3846.15
29.64,6410.26,3846.15
29.69,6410.26,3846.15
29.74,6756.76,3906.25
29.79,6756.76,3906.25
29.84,6944.44,3906.25
29.89,6944.44,3906.25
29.94,6578.95,3906.25
29.99,6756.76,3906.25
30.04,6944.44,3906.25
30.09,7142.86,3846.15
30.14,6410.26,3846.15
30.19,6756.76,3846.15
30.24,7142.86,3846.15
30.29,6578.95,3846.15
30.34,6578.95,3846.15
30.39,6578.95,3846.15
30.44,6756.76,3846.15
30.49,6578.95,3787.88
30.54,6578.95,3787.88
30.59,6578.95,3787.88
30.64,6578.95,3787.88
30.69,6578.95,3787.88
30.74,7142.86,3787.88
30.79,6756.76,3787.88
30.84,6944.44,3787.88
30.89,6578.95,3787.88
30.94,6944.44,3787.88
30.99,6944.44,3787.88
31.04,6756.76,3787.88
31.09,6756.76,3787.88
31.14,6410.26,3787.88
31.19,6410.26,3787.88
31.24,6578.95,3787.88
31.29,6756.76,3787.88
31.34,6578.95,3787.88
31.39,6756.76,3787.88
31.44,6756.76,3787.88
31.49,6410.26,3731.34
31.54,6410.26,3731.34
31.59,6410.26,3676.47
31.64,6578.95,3676.47
31.69,6756.76,3676.47
31.74,6944.44,3676.47
31.79,6756.76,3731.34
31.84,6578.95,3731.34
