Depth,PVelocity,SVelocity
15.64,7575.76,3571.43
15.69,7575.76,3571.43
15.74,7575.76,3571.43
15.79,7575.76,3571.43
15.84,7575.76,3623.19
15.89,7575.76,3623.19
15.94,7575.76,3623.19
15.99,7352.94,3623.19
16.04,7352.94,3623.19
16.09,7352.94,3623.19
16.14,7352.94,3623.19
16.19,7352.94,3623.19
16.24,7352.94,3623.19
16.29,7352.94,3623.19
16.34,7352.94,3623.19
16.39,7352.94,3623.19
16.44,7352.94,3623.19
16.49,7352.94,3623.19
16.54,7352.94,3623.19
16.59,7352.94,3623.19
16.64,7352.94,3623.19
16.69,7352.94,3623.19
16.74,7352.94,3623.19
16.79,7352.94,3623.19
16.84,7352.94,3623.19
16.89,7352.94,3623.19
16.94,7352.94,3623.19
16.99,7142.86,3623.19
17.04,7142.86,3676.47
17.09,7142.86,3676.47
17.14,7142.86,3676.47
17.19,7142.86,3676.47
17.24,7142.86,3676.47
17.29,7142.86,3676.47
17.34,7142.86,3623.19
17.39,7142.86,3623.19
17.44,7142.86,3571.43
17.49,7142.86,3521.13
17.54,7142.86,3472.22
17.59,7142.86,3424.66
17.64,7142.86,3424.66
17.69,6944.44,3378.38
17.74,6944.44,3333.33
17.79,6944.44,3333.33
17.84,6944.44,3333.33
17.89,6944.44,3289.47
17.94,6944.44,3289.47
17.99,6944.44,3289.47
18.04,6944.44,3289.47
18.09,6944.44,3289.47
18.14,6944.44,3289.47
18.19,6944.44,3289.47
18.24,6944.44,3289.47
18.29,6944.44,3289.47
18.34,6944.44,3289.47
18.39,6944.44,3289.47
18.44,6944.44,3333.33
18.49,6944.44,3333.33
18.54,6944.44,3333.33
18.59,6944.44,3333.33
18.64,6944.44,3378.38
18.69,6944.44,3378.38
18.74,6944.44,3378.38
18.79,6944.44,3378.38
18.84,6944.44,3378.38
18.89,6944.44,3378.38
18.94,6944.44,3378.38
18.99,7142.86,3378.38
19.04,7142.86,3378.38
19.09,7142.86,3378.38
19.14,7142.86,3424.66
19.19,7142.86,3424.66
19.24,7142.86,3472.22
19.29,7352.94,3472.22
19.34,7352.94,3521.13
19.39,7352.94,3521.13
19.44,7352.94,3571.43
19.49,7352.94,3571.43
19.54,7352.94,3623.19
19.59,7575.76,3623.19
19.64,7575.76,3623.19
19.69,7575.76,3676.47
19.74,7575.76,3676.47
19.79,7575.76,3676.47
19.84,7575.76,3731.34
19.89,7575.76,3731.34
19.94,7352.94,3731.34
19.99,7352.94,3731.34
20.04,7352.94,3731.34
20.09,7352.94,3731.34
