     Depth,PVelocity,SVelocity
41.72,6966.15,3378.38
41.82,6966.15,3521.13
41.92,6966.15,3623.19
42.02,6966.15,3623.19
42.12,6966.15,3731.34
42.22,6966.15,3787.88
42.32,6966.15,3846.15
42.42,6806.62,3787.88
42.52,6806.62,3731.34
42.62,6806.62,3571.43
42.72,6806.62,3424.66
42.82,6806.62,3424.66
42.92,6806.62,3472.22
43.02,6806.62,3571.43
43.12,6806.62,3676.47
43.22,6806.62,3731.34
43.32,6806.62,3731.34
43.42,6806.62,3787.88
43.52,6604.94,3731.34
43.62,6604.94,3676.47
43.72,6604.94,3731.34
43.82,6604.94,3731.34
43.92,6806.62,3731.34
44.02,6806.62,3787.88
44.12,6806.62,3787.88
44.22,6966.15,3731.34
44.32,6966.15,3787.88
44.42,7133.33,3787.88
44.52,7133.33,3787.88
44.62,7133.33,3846.15
44.72,7133.33,3787.88
44.82,7133.33,3787.88
44.92,7133.33,3787.88
45.02,7133.33,3787.88
45.12,6966.15,3731.34
45.22,6966.15,3731.34
45.32,6966.15,3731.34
45.42,6966.15,3731.34
45.52,6966.15,3731.34
45.62,6966.15,3676.47
45.72,6966.15,3676.47
45.82,6966.15,3676.47
45.92,6966.15,3676.47
46.02,6966.15,3731.34
46.12,6966.15,3731.34
46.22,6806.62,3676.47
46.32,6806.62,3676.47
46.42,6806.62,3623.19
46.52,6604.94,3623.19
46.62,6604.94,3623.19
46.72,6461.35,3623.19
46.82,6461.35,3676.47
46.92,6461.35,3731.34
47.02,6604.94,3787.88
47.12,6604.94,3731.34
47.22,6604.94,3731.34
47.32,6604.94,3676.47
47.42,6604.94,3623.19
47.52,6604.94,3731.34
47.62,6604.94,3787.88
47.72,6604.94,3787.88
47.82,6604.94,3846.15
47.92,6604.94,3846.15
48.02,6604.94,3787.88
48.12,6604.94,3731.34
48.22,6604.94,3676.47
48.32,6604.94,3521.13
48.42,6461.35,3521.13
48.52,6461.35,3521.13
48.62,6323.88,3571.43
48.72,6323.88,3623.19
48.82,6323.88,3676.47
48.92,6323.88,3676.47
49.02,6323.88,3623.19
49.12,6323.88,3521.13
49.22,6323.88,3472.22
49.32,6323.88,3472.22
49.42,6323.88,3472.22
49.52,6323.88,3521.13
49.62,6323.88,3571.43
49.72,6323.88,3521.13
49.82,6323.88,3521.13
49.92,6323.88,3472.22
50.02,6323.88,3424.66
50.12,6323.88,3424.66
50.22,6323.88,3472.22
50.32,6323.88,3424.66
50.42,6323.88,3289.47
50.52,6323.88,3205.13
50.62,6323.88,3205.13
50.72,6323.88,3424.66
50.82,6323.88,3472.22
50.92,6323.88,3571.43
51.02,6323.88,3623.19
51.12,6323.88,3623.19
51.22,6323.88,3676.47
51.32,6323.88,3731.34
51.42,6323.88,3676.47
51.52,6192.13,3623.19
51.62,6192.13,3571.43
51.72,6192.13,3521.13
51.82,6192.13,3571.43
51.92,6192.13,3571.43
52.02,6192.13,3571.43
52.12,6192.13,3571.43
52.22,6192.13,3521.13
52.32,6192.13,3521.13
52.42,6192.13,3472.22
52.52,6192.13,3472.22
52.62,6192.13,3521.13
52.72,6192.13,3521.13
52.82,6192.13,3472.22
52.92,6192.13,3472.22
53.02,6192.13,3472.22
53.12,6192.13,3472.22
53.22,6192.13,3472.22
53.32,6192.13,3424.66
53.42,6065.76,3424.66
53.52,6065.76,3424.66
53.62,6065.76,3333.33
53.72,6065.76,3378.38
53.82,6065.76,3378.38
53.92,6065.76,3424.66
54.02,6065.76,3378.38
54.12,6065.76,3424.66
54.22,5944.44,3424.66
54.32,5944.44,3424.66
54.42,5944.44,-999
54.52,5944.44,-999
54.62,5944.44,-999
54.72,-999,-999
54.82,-999,-999
54.92,-999,-999
