Depth,Temperature,FCond,  Depth ft
40.262,24.5157,647.739,132.095
40.312,24.5093,647.739,132.259
40.362,24.5349,645.957,132.423
40.412,24.5157,646.925,132.587
40.462,24.5157,646.289,132.751
40.512,24.5349,644.305,132.915
40.562,24.554,643.858,133.079
40.612,24.5093,642.157,133.243
40.662,24.5295,641.413,133.407
40.712,24.5349,642.072,133.571
40.762,24.5157,637.986,133.735
40.812,24.5498,639.666,133.899
40.862,24.554,641.413,134.063
40.912,24.5349,640.553,134.227
40.962,24.554,639.4,134.391
41.012,24.554,640.375,134.555
41.062,24.5498,639.843,134.719
41.112,24.5732,636.373,134.884
41.162,24.5732,637.808,135.048
41.212,24.57,636.928,135.212
41.262,24.5732,635.354,135.376
41.312,24.5902,636.049,135.54
41.362,24.554,633.969,135.704
41.412,24.5902,632.651,135.868
41.462,24.57,633.602,136.032
41.512,24.5923,631.681,136.196
41.562,24.5923,632.298,136.36
41.612,24.5923,631.606,136.524
41.662,24.5732,630.224,136.688
41.712,24.6104,627.571,136.852
41.762,24.5923,628.222,137.016
41.812,24.5923,627.48,137.18
41.862,24.6115,625.608,137.344
41.912,24.6115,626.879,137.508
41.962,24.6115,626.538,137.672
42.012,24.57,626.367,137.836
42.062,24.6115,624.105,138
42.112,24.6104,625.857,138.164
42.162,24.6104,624.092,138.328
42.212,24.6306,625.523,138.492
42.262,24.5923,624.241,138.656
42.312,24.6306,623.409,138.821
42.362,24.6306,623.819,138.985
42.412,24.6306,624.533,139.149
42.462,24.6115,623.734,139.313
42.512,24.6306,622.645,139.477
42.562,24.6124,623.997,139.641
42.612,24.6306,623.263,139.805
42.662,24.6306,623.228,139.969
42.712,24.6306,622.041,140.133
42.762,24.6115,623.228,140.297
42.812,24.6306,621.637,140.461
42.862,24.6509,621.51,140.625
42.912,24.6306,622.656,140.789
42.962,24.6306,621.212,140.953
43.012,24.6509,622.555,141.117
43.062,24.6306,622.656,141.281
43.112,24.6306,622.378,141.445
43.162,24.652,621.51,141.609
43.212,24.6509,621.367,141.773
43.262,24.6306,622.656,141.937
43.312,24.6735,620.979,142.101
43.362,24.6509,622.205,142.265
43.412,24.6711,620.53,142.429
43.462,24.6498,621.673,142.593
43.512,24.6711,619.951,142.758
43.562,24.6735,621.496,142.922
43.612,24.6711,620.331,143.086
43.662,24.6689,621.496,143.25
43.712,24.6913,619.527,143.414
43.762,24.6711,620.164,143.578
43.812,24.6913,619.73,143.742
43.862,24.6711,620.87,143.906
43.912,24.6913,619.554,144.07
43.962,24.6913,620.87,144.234
44.012,24.6913,619.283,144.398
44.062,24.6913,620.693,144.562
44.112,24.7115,619.283,144.726
44.162,24.6913,620.598,144.89
44.212,24.7115,619.283,145.054
44.262,24.7115,616.036,145.218
44.312,24.7115,618.309,145.382
44.362,24.7115,620.245,145.546
44.412,24.7115,618.836,145.71
44.462,24.7115,620.598,145.874
44.512,24.7317,618.836,146.038
44.562,24.7115,620.327,146.202
44.612,24.752,619.012,146.366
44.662,24.7115,619.879,146.531
44.712,24.7317,618.836,146.695
44.762,24.7317,620.327,146.859
44.812,24.7317,618.389,147.023
44.862,24.7317,620.327,147.187
44.912,24.752,618.565,147.351
44.962,24.7317,619.879,147.515
45.012,24.752,618.741,147.679
45.062,24.7317,619.174,147.843
45.112,24.752,619.093,148.007
45.162,24.7317,620.586,148.171
45.212,24.752,619.445,148.335
45.262,24.7317,620.94,148.499
45.312,24.752,619.797,148.663
45.362,24.752,621.472,148.827
45.412,24.7722,620.763,148.991
45.462,24.752,622.801,149.155
45.512,24.7456,622.182,149.319
45.562,24.7839,623.873,149.483
45.612,24.7647,623.188,149.647
45.662,24.752,623.954,149.811
45.712,24.7839,623.073,149.975
45.762,24.752,624.204,150.139
45.812,24.7839,623.608,150.303
45.862,24.7722,624.883,150.467
45.912,24.7647,625.486,150.632
45.962,24.7839,623.445,150.796
46.012,24.7924,624.713,150.96
46.062,24.7647,624.853,151.124
46.112,24.7839,623.445,151.288
46.162,24.7924,625.053,151.452
46.212,24.7722,625.392,151.616
46.262,24.7924,624.409,151.78
46.312,24.7839,625.752,151.944
46.362,24.7924,623.865,152.108
46.412,24.7722,625.752,152.272
46.462,24.8126,624.947,152.436
46.512,24.7722,626.741,152.6
46.562,24.8019,626.206,152.764
46.612,24.7924,628.261,152.928
46.662,24.7839,627.92,153.092
46.712,24.7924,628.819,153.256
46.762,24.8126,628.828,153.42
46.812,24.803,630.193,153.584
46.862,24.7839,630.631,153.748
46.912,24.8328,629.854,153.912
46.962,24.803,631.199,154.076
47.012,24.803,630.458,154.24
47.062,24.8222,628.559,154.405
47.112,24.803,629.679,154.569
47.162,24.8126,630.805,154.733
47.212,24.8222,628.917,154.897
47.262,24.8328,631.064,155.061
47.312,24.803,632.301,155.225
47.362,24.8222,630.458,155.389
47.412,24.8328,629.851,155.553
47.462,24.803,631.382,155.717
47.512,24.8308,629.939,155.881
47.562,24.8414,630.86,156.045
47.612,24.8414,631.324,156.209
47.662,24.8222,631.324,156.373
47.712,24.8414,631.933,156.537
47.762,24.8414,630.11,156.701
47.812,24.8531,631.498,156.865
47.862,24.8414,630.923,157.029
47.912,24.8328,628.383,157.193
47.962,24.8605,631.199,157.357
48.012,24.8222,631.585,157.521
48.062,24.8531,632.456,157.685
48.112,24.8605,634.61,157.849
48.162,24.8414,634.206,158.013
48.212,24.8414,633.417,158.177
48.262,24.8531,636.581,158.342
48.312,24.8605,636.843,158.506
48.362,24.8605,634.381,158.67
48.412,24.8605,635.789,158.834
48.462,24.8797,636.495,158.998
48.512,24.8531,637.826,159.162
48.562,24.8605,635.352,159.326
48.612,24.8531,635.084,159.49
48.662,24.8797,633.869,159.654
48.712,24.8733,634.47,159.818
48.762,24.8605,631.015,159.982
48.812,24.8733,624.02,160.146
48.862,24.8797,620.732,160.31
48.912,24.8605,618.543,160.474
48.962,24.8605,618.632,160.638
49.012,24.8797,619.468,160.802
49.062,24.8531,620.385,160.966
49.112,24.8797,618.175,161.13
49.162,24.8605,617.044,161.294
49.212,24.8797,615.476,161.458
49.262,24.8733,614.562,161.622
49.312,24.8797,612.329,161.786
49.362,24.8531,608.201,161.95
49.412,24.8797,606.27,162.114
49.462,24.8935,604.989,162.279
49.512,24.8605,602.045,162.443
49.562,24.8935,600.012,162.607
49.612,24.8797,600.545,162.771
49.662,24.8797,598.823,162.935
49.712,24.8797,594.628,163.099
49.762,24.8935,594.011,163.263
49.812,24.8605,593.646,163.427
49.862,24.8797,590.887,163.591
49.912,24.8988,592.169,163.755
49.962,24.8733,591.466,163.919
50.012,24.8797,587.954,164.083
50.062,24.8935,586.711,164.247
50.112,24.8797,583.746,164.411
50.162,24.9137,579.442,164.575
50.212,24.8988,581.147,164.739
50.262,24.8797,579.789,164.903
50.312,24.9137,575.946,165.067
50.362,24.918,574.529,165.231
50.412,24.8988,572.593,165.395
50.462,24.918,569.553,165.559
50.512,24.9137,569.318,165.723
50.562,24.8988,569.551,165.887
50.612,24.918,567.296,166.051
50.662,24.918,567.484,166.216
50.712,24.9137,566.641,166.38
50.762,24.918,564.659,166.544
50.812,24.9137,564.963,166.708
50.862,24.9137,564.512,166.872
50.912,24.918,561.735,167.036
50.962,24.9137,561.224,167.2
51.012,24.918,559.706,167.364
51.062,24.918,559.715,167.528
51.112,24.9137,558.35,167.692
51.162,24.9371,557.261,167.856
51.212,24.918,557.44,168.02
51.262,24.9137,557.127,168.184
51.312,24.9371,556.261,168.348
51.362,24.918,556.356,168.512
51.412,24.9371,556.315,168.676
51.462,24.9137,555.951,168.84
51.512,24.9339,555.122,169.004
51.562,24.918,555.876,169.168
51.612,24.9371,554.429,169.332
51.662,24.9542,555.546,169.496
51.712,24.8988,555.35,169.66
51.762,24.9339,553.854,169.824
51.812,24.9563,554.597,169.988
51.862,24.918,553.57,170.153
51.912,24.9563,552.556,170.317
51.962,24.9371,553.436,170.481
52.012,24.9563,553.664,170.645
52.062,24.9371,553.035,170.809
52.112,24.9542,551.929,170.973
52.162,24.9563,552.941,171.137
52.212,24.9542,551.834,171.301
52.262,24.9371,550.274,171.465
52.312,24.9542,550.998,171.629
52.362,24.9754,549.716,171.793
52.412,24.9744,550.412,171.957
52.462,24.9563,550.594,172.121
52.512,24.9563,549.053,172.285
52.562,24.9754,550.109,172.449
52.612,24.9754,549.882,172.613
52.662,24.9754,549.75,172.777
52.712,24.9744,548.432,172.941
52.762,24.9754,549.895,173.105
52.812,24.9563,549.486,173.269
52.862,24.9946,548.132,173.433
52.912,24.9754,549.238,173.597
52.962,24.9744,549.09,173.761
53.012,24.9754,548.086,173.926
53.062,24.9744,548.695,174.09
53.112,24.9754,547.671,174.254
53.162,24.9946,548.432,174.418
53.212,24.9754,548.403,174.582
53.262,24.9946,547.12,174.746
53.312,24.9946,548.206,174.91
53.362,24.9754,547.943,175.074
53.412,24.9946,548.3,175.238
53.462,24.9946,547.018,175.402
53.512,24.9946,547.943,175.566
53.562,24.9754,547.812,175.73
53.612,25.0148,546.858,175.894
53.662,24.9946,547.887,176.058
53.712,24.9946,547.68,176.222
53.762,24.9946,546.502,176.386
53.812,25.0138,547.848,176.55
53.862,24.9946,547.324,176.714
53.912,25.0138,546.742,176.878
53.962,25.0119,547.586,177.042
54.012,25.0128,547.426,177.206
54.062,25.031,547.814,177.37
54.112,25.0293,547.724,177.534
54.162,25.0466,547.578,177.698
54.212,25.0442,548.445,177.863
54.262,25.0466,548.728,178.027
54.312,25.0466,550.479,178.191
54.362,25.0277,548.207,178.355
54.412,25.0293,547.106,178.519
54.462,25.0277,547.104,178.683
54.512,25.0293,548.24,178.847
54.562,25.0098,547.935,179.011
54.612,25.0081,548.433,179.175
54.662,24.9946,548.661,179.339
54.712,24.9946,548.619,179.503
54.762,24.9836,549.297,179.667
54.812,24.9836,549.482,179.831
54.862,24.9754,550.625,179.995
54.912,24.9946,550.279,180.159
54.962,25.0004,551.068,180.323
