Depth,Temperature,FCond,  Depth ft
19.58,23.8507,572.386,64.2498
19.63,23.8247,573.438,64.4138
19.68,23.8467,572.247,64.5778
19.73,23.8247,574.061,64.7419
19.78,23.8507,572.247,64.9059
19.83,23.8187,573.819,65.07
19.88,23.8247,572.57,65.234
19.93,23.8747,572.247,65.3981
19.98,23.8247,573.706,65.5621
20.03,23.8247,572.247,65.7261
20.08,23.8467,574.148,65.8902
20.13,23.8247,572.217,66.0542
20.18,23.8767,572.247,66.2183
20.23,23.8467,573.3,66.3823
20.28,23.8507,572.217,66.5464
20.33,23.8767,574.01,66.7104
20.38,23.8767,573.49,66.8744
20.43,23.8747,575.019,67.0385
20.48,23.8767,574.117,67.2025
20.53,23.9287,573.49,67.3666
20.58,23.8747,574.744,67.5306
20.63,23.9287,574.323,67.6946
20.68,23.9027,574.936,67.8587
20.73,23.9307,573.543,68.0227
20.78,23.9547,574.027,68.1868
20.83,23.9547,575.182,68.3508
20.88,23.9807,573.841,68.5149
20.93,23.9587,575.045,68.6789
20.98,23.9807,574.497,68.8429
21.03,23.9547,575.43,69.007
21.08,23.9807,574.032,69.171
21.13,23.9807,575.43,69.3351
21.18,23.9587,573.896,69.4991
21.23,24.0067,574.704,69.6631
21.28,23.9547,575.486,69.8272
21.33,24.0147,574.415,69.9912
21.38,23.9807,575.859,70.1553
21.43,23.9807,573.896,70.3193
21.48,24.0147,575.815,70.4834
21.53,23.9807,574.203,70.6474
21.58,24.0067,574.087,70.8114
21.63,24.0067,575.486,70.9755
21.68,24.0147,573.95,71.1395
21.73,24.0067,575.859,71.3036
21.78,24.0327,573.95,71.4676
21.83,24.0067,575.35,71.6317
21.88,24.0147,573.95,71.7957
21.93,24.0327,574.203,71.9597
21.98,24.0067,575.35,72.1238
22.03,24.0327,574.142,72.2878
22.08,24.0147,575.542,72.4519
22.13,24.0587,574.616,72.6159
22.18,24.0147,575.214,72.7799
22.23,24.0327,574.823,72.944
22.28,24.0587,574.005,73.108
22.33,24.0067,575.406,73.2721
22.38,24.0587,574.142,73.4361
22.43,24.0147,575.214,73.6002
22.48,24.0587,574.409,73.7642
22.53,24.0327,575.214,73.9282
22.58,24.0587,574.005,74.0923
22.63,24.0327,575.406,74.2563
22.68,24.0587,574.005,74.4204
22.73,24.0147,575.599,74.5844
22.78,24.0587,574.616,74.7485
22.83,24.0587,573.678,74.9125
22.88,24.0427,575.406,75.0765
22.93,24.0587,574.263,75.2406
22.98,24.0327,575.406,75.4046
23.03,24.0427,574.197,75.5687
23.08,24.0587,574.263,75.7327
23.13,24.0587,575.214,75.8967
23.18,24.0587,573.678,76.0608
23.23,24.0587,575.599,76.2248
23.28,24.0707,573.869,76.3889
23.33,24.0847,575.774,76.5529
23.38,24.0587,573.542,76.7169
23.43,24.0587,576.564,76.881
23.48,24.0587,570.82,77.045
23.53,24.0327,572.341,77.2091
23.58,24.0427,570.957,77.3731
23.63,24.0847,571.181,77.5372
23.68,24.0327,572.014,77.7012
23.73,24.0707,571.146,77.8652
23.78,24.0587,572.88,78.0293
23.83,24.0847,570.631,78.1933
23.88,24.0587,572.205,78.3574
23.93,24.0847,570.82,78.5214
23.98,24.0987,572.396,78.6855
24.03,24.1107,570.888,78.8495
24.08,24.1367,570.548,79.0135
24.13,24.1367,572.125,79.1776
24.18,24.1367,570.413,79.3416
24.23,24.1367,572.315,79.5057
24.28,24.1367,570.603,79.6697
24.33,24.1547,572.125,79.8338
24.38,24.1367,570.801,79.9978
24.43,24.1547,572.315,80.1618
24.48,24.1367,570.801,80.3259
24.53,24.1627,570.603,80.4899
24.58,24.1367,572.18,80.654
24.63,24.1627,570.792,80.818
24.68,24.1627,572.18,80.982
24.73,24.1627,570.467,81.1461
24.78,24.1367,572.18,81.3101
24.83,24.1887,570.792,81.4742
24.88,24.1367,571.855,81.6382
24.93,24.1827,570.792,81.8023
24.98,24.1627,572.503,81.9663
25.03,24.1887,570.657,82.1303
25.08,24.1547,572.046,82.2944
25.13,24.1627,571.211,82.4584
25.18,24.1887,570.847,82.6225
25.23,24.1827,572.428,82.7865
25.28,24.1887,571.27,82.9506
25.33,24.1627,572.428,83.1146
25.38,24.2147,571.037,83.2786
25.43,24.1627,572.102,83.4427
25.48,24.2147,571.227,83.6067
25.53,24.1627,572.102,83.7708
25.58,24.2147,571.037,83.9348
25.63,24.1627,572.102,84.0988
25.68,24.1827,571.037,84.2629
25.73,24.2147,571.27,84.4269
25.78,24.1887,572.102,84.591
25.83,24.2107,570.712,84.755
25.88,24.1887,572.77,84.9191
25.93,24.2147,570.712,85.0831
25.98,24.1887,572.293,85.2471
26.03,24.2147,570.902,85.4112
26.08,24.1887,572.102,85.5752
26.13,24.2147,570.902,85.7393
26.18,24.1827,572.293,85.9033
26.23,24.1887,571.475,86.0673
26.28,24.2147,570.712,86.2314
26.33,24.2147,572.293,86.3954
26.38,24.2107,570.578,86.5595
26.43,24.2147,572.77,86.7235
26.48,24.2407,570.578,86.8876
26.53,24.2147,572.159,87.0516
26.58,24.2387,570.768,87.2156
26.63,24.2667,571.186,87.3797
26.68,24.2424,572.408,87.5437
26.73,24.2407,572.291,87.7078
26.78,24.2667,571.205,87.8718
26.83,24.2407,572.791,88.0359
26.88,24.2667,571.205,88.1999
26.93,24.2407,572.791,88.3639
26.98,24.2667,571.395,88.528
27.03,24.2667,573.175,88.692
27.08,24.3187,571.452,88.8561
27.13,24.2927,575.222,89.0201
27.18,24.2947,573.811,89.1841
27.23,24.3187,574.616,89.3482
27.28,24.3187,575.416,89.5122
27.33,24.3507,573.87,89.6763
27.38,24.3187,575.79,89.8403
27.43,24.3447,573.87,90.0043
27.48,24.2927,571.817,90.1684
27.53,24.3447,570.747,90.3324
27.58,24.3187,571.625,90.4965
27.63,24.3447,570.423,90.6605
27.68,24.3187,571.817,90.8246
27.73,24.3447,570.423,90.9886
