Depth,Temperature,FCond,  Depth ft
40.647,24.9946,666.709,133.355
40.697,24.9946,664.343,133.519
40.747,24.9946,666.709,133.683
40.797,24.9946,664.605,133.847
40.847,25.0206,664.847,134.011
40.897,24.9946,666.337,134.175
40.947,25.0206,664.847,134.339
40.997,24.9946,666.601,134.503
41.047,24.9946,664.847,134.668
41.097,25.0206,664.605,134.832
41.147,24.9946,666.337,134.996
41.197,25.0206,665.13,135.16
41.247,24.9946,666.601,135.324
41.297,24.9946,664.605,135.488
41.347,25.0206,664.847,135.652
41.397,24.9946,666.601,135.816
41.447,25.0206,664.605,135.98
41.497,25.0226,666.601,136.144
41.547,25.0206,664.729,136.308
41.597,24.9946,666.865,136.472
41.647,25.0226,664.867,136.636
41.697,25.0206,664.447,136.8
41.747,25.0226,666.865,136.964
41.797,25.0206,664.729,137.128
41.847,25.0206,666.601,137.292
41.897,24.9946,664.496,137.456
41.947,25.0466,665.13,137.62
41.997,24.9946,666.492,137.784
42.047,25.0506,664.605,137.948
42.097,24.9946,667.167,138.112
42.147,25.0466,664.867,138.276
42.197,25.0206,666.492,138.44
42.247,25.0226,664.496,138.605
42.297,25.0206,665.012,138.769
42.347,25.0226,666.865,138.933
42.397,25.0466,665.012,139.097
42.447,25.0206,666.492,139.261
42.497,25.0226,664.758,139.425
42.547,25.0466,665.295,139.589
42.597,25.0206,666.492,139.753
42.647,25.0506,664.758,139.917
42.697,25.0206,667.452,140.081
42.747,25.0466,665.021,140.245
42.797,25.0466,666.756,140.409
42.847,25.0466,664.387,140.573
42.897,25.0226,667.021,140.737
42.947,25.0466,665.295,140.901
42.997,25.0726,664.387,141.065
43.047,25.0226,666.648,141.229
43.097,25.0726,665.579,141.393
43.147,25.0506,666.384,141.557
43.197,25.0466,665.178,141.721
43.247,25.0466,664.649,141.885
43.297,25.0506,667.021,142.049
43.347,25.0726,665.178,142.213
43.397,25.0466,666.648,142.378
43.447,25.0506,664.649,142.542
43.497,25.0726,665.178,142.706
43.547,25.0466,666.648,142.87
43.597,25.0466,664.649,143.034
43.647,25.0726,667.285,143.198
43.697,25.0786,664.278,143.362
43.747,25.0466,667.336,143.526
43.797,25.0506,664.912,143.69
43.847,25.0986,665.178,143.854
43.897,25.0466,666.276,144.018
43.947,25.0786,664.912,144.182
43.997,25.0726,667.336,144.346
44.047,25.0726,664.541,144.51
44.097,25.0786,666.648,144.674
44.147,25.0466,665.062,144.838
44.197,25.0986,664.912,145.002
44.247,25.0466,666.276,145.166
44.297,25.0986,664.912,145.33
44.347,25.0726,666.541,145.494
44.397,25.1066,664.541,145.658
44.447,25.0726,667.22,145.822
44.497,25.0786,664.541,145.986
44.547,25.0674,664.778,146.15
44.597,25.0986,666.547,146.314
44.647,25.1066,666.805,146.479
44.697,25.0726,664.662,146.643
44.747,25.0986,664.803,146.807
44.797,25.0726,666.805,146.971
44.847,25.1066,664.803,147.135
44.897,25.0986,667.506,147.299
44.947,25.0986,664.695,147.463
44.997,25.0986,666.805,147.627
45.047,25.1246,664.695,147.791
45.097,25.0786,666.433,147.955
45.147,25.0986,665.345,148.119
45.197,25.1246,664.695,148.283
45.247,25.1066,666.698,148.447
45.297,25.1246,665.229,148.611
45.347,25.0986,666.698,148.775
45.397,25.1066,664.695,148.939
45.447,25.0986,665.229,149.103
45.497,25.1246,667.335,149.267
45.547,25.1246,664.325,149.431
45.597,25.1066,666.698,149.595
45.647,25.1246,665.229,149.759
45.697,25.0986,666.963,149.923
45.747,25.1506,664.958,150.087
45.797,25.0986,666.326,150.252
45.847,25.1346,664.958,150.416
45.897,25.1246,664.83,150.58
45.947,25.1246,666.963,150.744
45.997,25.1346,664.588,150.908
46.047,25.1246,667.676,151.072
46.097,25.1506,664.588,151.236
46.147,25.1246,666.856,151.4
46.197,25.1346,664.588,151.564
46.247,25.1246,665.113,151.728
46.297,25.1506,666.963,151.892
46.347,25.1246,664.217,152.056
46.397,25.1506,667.228,152.22
46.447,25.1346,664.217,152.384
46.497,25.1506,667.676,152.548
46.547,25.1506,664.48,152.712
46.597,25.1246,666.856,152.876
46.647,25.1626,664.588,153.04
46.697,25.1506,664.998,153.204
46.747,25.1246,666.856,153.368
46.797,25.1906,664.851,153.532
46.847,25.1246,666.875,153.696
46.897,25.1766,664.851,153.86
46.947,25.1346,666.484,154.024
46.997,25.1506,665.397,154.189
47.047,25.1506,664.743,154.353
47.097,25.1506,667.121,154.517
47.147,25.1766,664.743,154.681
47.197,25.1246,666.749,154.845
47.247,25.1906,665.114,155.009
47.297,25.1506,667.161,155.173
47.347,25.1506,664.743,155.337
47.397,25.1626,667.121,155.501
47.447,25.1506,664.998,155.665
47.497,25.1626,664.743,155.829
47.547,25.1506,667.848,155.993
47.597,25.1766,664.743,156.157
47.647,25.1506,666.484,156.321
47.697,25.1626,664.743,156.485
47.747,25.1766,665.282,156.649
47.797,25.1506,666.749,156.813
47.847,25.1766,664.743,156.977
47.897,25.1626,666.749,157.141
47.947,25.1766,665.282,157.305
47.997,25.1506,666.749,157.469
48.047,25.1766,664.743,157.633
48.097,25.1626,667.014,157.797
48.147,25.1766,664.998,157.961
48.197,25.1906,664.636,158.126
48.247,25.1506,667.447,158.29
48.297,25.1766,664.743,158.454
48.347,25.1766,667.014,158.618
48.397,25.1766,664.636,158.782
48.447,25.1626,667.014,158.946
48.497,25.1766,665.282,159.11
48.547,25.1766,664.636,159.274
48.597,25.1766,667.014,159.438
48.647,25.2186,664.9,159.602
48.697,25.1766,667.047,159.766
48.747,25.2026,664.9,159.93
48.797,25.1766,666.643,160.094
48.847,25.1906,664.9,160.258
48.897,25.2026,665.167,160.422
48.947,25.1766,666.908,160.586
48.997,25.2026,664.9,160.75
49.047,25.1906,666.908,160.914
49.097,25.2026,665.451,161.078
49.147,25.1766,667.173,161.242
49.197,25.2026,665.163,161.406
49.247,25.1887,667.173,161.57
49.297,25.2286,664.569,161.734
49.347,25.1766,666.802,161.898
49.397,25.2286,665.163,162.063
49.447,25.2026,666.802,162.227
49.497,25.2026,665.057,162.391
49.547,25.2186,667.173,162.555
49.597,25.2286,665.336,162.719
49.647,25.2026,667.068,162.883
49.697,25.2026,664.793,163.047
49.747,25.2026,667.439,163.211
49.797,25.2286,664.793,163.375
49.847,25.2026,667.068,163.539
49.897,25.2286,665.057,163.703
49.947,25.2026,667.068,163.867
49.997,25.2186,664.793,164.031
50.047,25.2286,665.336,164.195
50.097,25.2286,667.068,164.359
50.147,25.2286,664.687,164.523
50.197,25.2186,666.802,164.687
50.247,25.2286,665.336,164.851
50.297,25.2186,667.068,165.015
50.347,25.2286,665.336,165.179
50.397,25.2466,664.687,165.343
50.447,25.2026,667.506,165.507
50.497,25.2546,665.057,165.671
50.547,25.2026,666.697,165.835
50.597,25.2546,665.057,166
50.647,25.2186,666.697,166.164
50.697,25.2026,665.336,166.328
50.747,25.2546,665.057,166.492
50.797,25.2286,666.697,166.656
50.847,25.2286,664.687,166.82
50.897,25.2186,667.068,166.984
50.947,25.2546,665.336,167.148
50.997,25.2186,666.697,167.312
51.047,25.2286,665.621,167.476
51.097,25.2466,664.687,167.64
51.147,25.2286,667.792,167.804
51.197,25.2546,664.95,167.968
51.247,25.2286,666.962,168.132
51.297,25.2186,664.687,168.296
51.347,25.2546,665.621,168.46
51.397,25.2286,666.962,168.624
51.447,25.2286,664.687,168.788
51.497,25.2286,667.333,168.952
51.547,25.2746,664.95,169.116
51.597,25.2286,667.393,169.28
51.647,25.2546,664.95,169.444
51.697,25.2186,666.962,169.608
51.747,25.2466,665.621,169.773
51.797,25.2546,665.222,169.937
51.847,25.2286,666.962,170.101
51.897,25.2546,664.95,170.265
51.947,25.2466,666.962,170.429
51.997,25.2286,665.222,170.593
52.047,25.2546,665.214,170.757
52.097,25.2286,666.962,170.921
52.147,25.2546,665.214,171.085
52.197,25.2466,666.962,171.249
52.247,25.2546,665.507,171.413
52.297,25.2286,666.962,171.577
52.347,25.2466,665.214,171.741
52.397,25.2806,665.222,171.905
52.447,25.2186,666.857,172.069
52.497,25.2806,665.906,172.233
52.547,25.2286,666.857,172.397
52.597,25.2546,665.214,172.561
52.647,25.2466,667.228,172.725
52.697,25.2286,665.507,172.889
52.747,25.2806,664.95,173.053
52.797,25.2286,666.857,173.217
52.847,25.2546,665.214,173.381
52.897,25.2466,667.228,173.545
52.947,25.2806,665.507,173.71
52.997,25.2286,666.857,173.874
53.047,25.2466,665.214,174.038
53.097,25.2806,665.507,174.202
53.147,25.2466,666.857,174.366
53.197,25.2546,665.507,174.53
53.247,25.2546,667.228,174.694
53.297,25.2466,664.844,174.858
53.347,25.2806,665.507,175.022
53.397,25.2286,666.857,175.186
53.447,25.2806,665.214,175.35
53.497,25.2546,666.857,175.514
53.547,25.2746,664.844,175.678
53.597,25.2546,667.679,175.842
53.647,25.2806,665.108,176.006
53.697,25.2546,666.857,176.17
53.747,25.2806,664.844,176.334
53.797,25.2746,667.123,176.498
53.847,25.2546,665.108,176.662
53.897,25.3026,665.108,176.826
53.947,25.2546,667.566,176.99
53.997,25.2746,665.108,177.154
54.047,25.2806,665.393,177.318
54.097,25.2546,667.123,177.482
54.147,25.3066,665.108,177.647
54.197,25.2746,666.752,177.811
54.247,25.3066,665.678,177.975
54.297,25.2546,666.752,178.139
54.347,25.3066,665.373,178.303
54.397,25.2806,666.752,178.467
54.447,25.3066,665.003,178.631
54.497,25.2746,666.752,178.795
54.547,25.2806,665.678,178.959
54.597,25.3026,665.003,179.123
54.647,25.2806,667.566,179.287
54.697,25.2746,665.003,179.451
54.747,25.3066,665.963,179.615
54.797,25.2806,667.018,179.779
54.847,25.3066,665.003,179.943
54.897,25.3026,667.284,180.107
54.947,25.3066,665.28,180.271
54.997,25.2806,667.018,180.435
55.047,25.2806,665.003,180.599
55.097,25.2806,667.655,180.763
55.147,25.3066,665.003,180.927
55.197,25.3026,667.018,181.091
55.247,25.2806,665.565,181.255
55.297,25.3026,665.003,181.419
55.347,25.3066,667.853,181.584
55.397,25.3066,664.898,181.748
55.447,25.2746,667.018,181.912
55.497,25.3066,665.678,182.076
55.547,25.3066,664.898,182.24
55.597,25.2746,667.284,182.404
55.647,25.3066,665.678,182.568
55.697,25.3066,667.284,182.732
55.747,25.3066,664.633,182.896
55.797,25.2806,667.018,183.06
55.847,25.3066,665.267,183.224
55.897,25.3026,667.018,183.388
55.947,25.2806,665.28,183.552
55.997,25.3326,665.267,183.716
56.047,25.2746,666.648,183.88
56.097,25.3326,665.678,184.044
56.147,25.2746,666.914,184.208
56.197,25.3066,665.678,184.372
56.247,25.3066,664.633,184.536
56.297,25.3026,667.284,184.7
56.347,25.3066,665.28,184.864
56.397,25.3066,667.284,185.028
56.447,25.3066,664.898,185.192
56.497,25.3066,667.018,185.357
56.547,25.3066,664.898,185.521
56.597,25.3026,667.284,185.685
56.647,25.3066,665.28,185.849
56.697,25.3066,664.898,186.013
56.747,25.3026,667.018,186.177
56.797,25.3066,665.565,186.341
56.847,25.3026,667.284,186.505
56.897,25.3066,665.28,186.669
56.947,25.3326,664.633,186.833
56.997,25.2806,666.914,186.997
57.047,25.3306,665.267,187.161
57.097,25.3066,667.741,187.325
57.147,25.3066,664.633,187.489
57.197,25.3066,667.284,187.653
57.247,25.3326,664.898,187.817
57.297,25.2806,666.648,187.981
57.347,25.3026,665.267,188.145
57.397,25.3326,665.28,188.309
57.447,25.3026,666.914,188.473
57.497,25.3326,665.28,188.637
57.547,25.3026,666.914,188.801
57.597,25.3066,665.28,188.965
57.647,25.3066,664.898,189.129
57.697,25.3066,667.284,189.294
57.747,25.3326,664.898,189.458
57.797,25.2806,666.914,189.622
57.847,25.3326,665.267,189.786
57.897,25.3066,666.914,189.95
57.947,25.31,665.162,190.114
57.997,25.3326,666.544,190.278
58.047,25.3066,666.914,190.442
58.097,25.3066,664.898,190.606
58.147,25.3306,667.284,190.77
58.197,25.2806,665.167,190.934
58.247,25.3306,665.267,191.098
58.297,25.3066,667.741,191.262
58.347,25.3326,664.898,191.426
58.397,25.3026,667.18,191.59
58.447,25.3066,665.565,191.754
58.497,25.3326,664.898,191.918
58.547,25.3066,667.18,192.082
58.597,25.3326,664.898,192.246
58.647,25.3066,667.18,192.41
58.697,25.3066,664.898,192.574
58.747,25.3306,667.55,192.738
58.797,25.3326,665.167,192.902
58.847,25.3066,666.914,193.066
58.897,25.3026,665.162,193.231
58.947,25.3326,665.565,193.395
58.997,25.3066,667.18,193.559
59.047,25.3306,665.162,193.723
59.097,25.3066,667.741,193.887
59.147,25.3326,665.162,194.051
59.197,25.3066,667.18,194.215
59.247,25.3326,665.162,194.379
59.297,25.3306,666.914,194.543
59.347,25.3066,665.452,194.707
59.397,25.3326,665.162,194.871
59.447,25.3066,667.18,195.035
59.497,25.3326,664.898,195.199
59.547,25.3066,667.18,195.363
59.597,25.3306,665.162,195.527
59.647,25.3066,668.028,195.691
59.697,25.3306,664.898,195.855
59.747,25.3326,665.452,196.019
59.797,25.3066,667.18,196.183
59.847,25.3326,665.162,196.347
59.897,25.3026,667.18,196.511
59.947,25.3326,665.565,196.675
59.997,25.3066,667.18,196.839
60.047,25.3326,665.426,197.003
60.097,25.3326,667.18,197.168
60.147,25.3066,664.793,197.332
60.197,25.3326,667.55,197.496
60.247,25.3026,664.793,197.66
60.297,25.3326,665.85,197.824
60.347,25.3026,667.18,197.988
60.397,25.3326,665.565,198.152
60.447,25.3306,667.446,198.316
60.497,25.3066,665.167,198.48
60.547,25.3326,665.162,198.644
60.597,25.3066,667.446,198.808
60.647,25.3306,665.162,198.972
60.697,25.3066,667.741,199.136
60.747,25.3326,665.162,199.3
60.797,25.3066,667.446,199.464
60.847,25.3326,665.162,199.628
60.897,25.3066,667.18,199.792
60.947,25.3326,664.898,199.956
60.997,25.3026,667.18,200.12
61.047,25.3066,665.85,200.284
61.097,25.3306,665.162,200.448
61.147,25.3066,667.741,200.612
61.197,25.3326,665.162,200.776
61.247,25.3026,667.18,200.94
61.297,25.3066,665.565,201.105
61.347,25.3326,664.898,201.269
61.397,25.3066,667.18,201.433
61.447,25.3066,665.162,201.597
61.497,25.3066,667.284,201.761
61.547,25.3326,665.162,201.925
61.597,25.3026,666.914,202.089
61.647,25.3066,665.85,202.253
61.697,25.3066,667.284,202.417
61.747,25.3026,664.898,202.581
61.797,25.3326,665.85,202.745
61.847,25.3026,666.914,202.909
61.897,25.3326,665.85,203.073
61.947,25.3066,666.914,203.237
61.997,25.3026,665.162,203.401
62.047,25.3326,665.565,203.565
62.097,25.2806,667.18,203.729
62.147,25.3326,665.267,203.893
62.197,25.3066,667.18,204.057
62.247,25.3066,664.898,204.221
62.297,25.3026,667.55,204.385
62.347,25.3326,665.565,204.549
62.397,25.3066,666.914,204.713
62.447,25.3306,664.898,204.878
62.497,25.3326,665.167,205.042
62.547,25.3026,667.18,205.206
62.597,25.3326,665.565,205.37
62.647,25.3326,667.18,205.534
62.697,25.3326,664.793,205.698
62.747,25.3306,667.18,205.862
62.797,25.3326,665.167,206.026
62.847,25.3326,664.793,206.19
62.897,25.3326,667.446,206.354
62.947,25.3326,664.793,206.518
62.997,25.3306,667.18,206.682
63.047,25.3326,665.167,206.846
63.097,25.3326,667.18,207.01
63.147,25.3306,664.793,207.174
63.197,25.3326,665.452,207.338
63.247,25.3306,667.18,207.502
63.297,25.3326,665.452,207.666
63.347,25.3326,667.446,207.83
63.397,25.3326,664.528,207.994
63.447,25.3306,667.18,208.158
63.497,25.3326,665.452,208.322
63.547,25.3326,664.793,208.486
63.597,25.3306,667.18,208.65
63.647,25.3326,665.452,208.814
63.697,25.3326,667.18,208.979
63.747,25.3326,664.793,209.143
63.797,25.3326,667.18,209.307
63.847,25.3306,664.793,209.471
63.897,25.3326,665.452,209.635
63.947,25.3306,667.18,209.799
63.997,25.3326,665.452,209.963
64.047,25.3326,667.18,210.127
64.097,25.3026,664.528,210.291
64.147,25.3586,665.85,210.455
64.197,25.3066,666.81,210.619
64.247,25.3586,665.162,210.783
64.297,25.3066,666.81,210.947
64.347,25.3586,664.898,211.111
64.397,25.3326,667.076,211.275
64.447,25.3586,665.057,211.439
64.497,25.3434,667.076,211.603
64.547,25.3586,666.007,211.767
64.597,25.3586,665.791,211.931
64.647,25.3306,665.339,212.095
64.697,25.3586,665.452,212.259
64.747,25.3586,667.917,212.423
64.797,25.3326,665.339,212.587
64.847,25.3586,665.057,212.752
64.897,25.3586,667.629,212.916
64.947,25.3306,664.688,213.08
64.997,25.3846,665.737,213.244
65.047,25.3586,666.44,213.408
65.097,25.3586,665.339,213.572
65.147,25.3586,665.054,213.736
65.197,25.3846,666.101,213.9
65.247,25.3586,666.706,214.064
65.297,25.3586,665.339,214.228
65.347,25.3866,665.339,214.392
65.397,25.3586,667.518,214.556
65.447,25.3586,665.339,214.72
65.497,25.3866,664.688,214.884
65.547,25.3586,667.805,215.048
65.597,25.3846,664.688,215.212
65.647,25.3586,666.972,215.376
65.697,25.3828,664.688,215.54
65.747,25.3586,666.252,215.704
65.797,25.3846,665.339,215.868
65.847,25.3586,666.706,216.032
65.897,25.3586,665.339,216.196
65.947,25.3866,664.953,216.36
65.997,25.3586,667.518,216.524
66.047,25.3866,664.688,216.689
66.097,25.3846,664.942,216.853
66.147,25.3586,666.972,217.017
66.197,25.3846,664.953,217.181
66.247,25.3846,666.706,217.345
66.297,25.3586,664.584,217.509
66.347,25.4106,666.845,217.673
66.397,25.3586,666.336,217.837
66.447,25.3846,664.371,218.001
66.497,25.3586,666.972,218.165
66.547,25.3846,664.688,218.329
66.597,25.3586,666.972,218.493
66.647,25.3846,664.688,218.657
66.697,25.3586,666.706,218.821
66.747,25.3846,664.953,218.985
66.797,25.3586,666.706,219.149
66.847,25.4106,664.953,219.313
66.897,25.3586,666.071,219.477
66.947,25.3846,664.953,219.641
66.997,25.3828,666.972,219.805
67.047,25.3586,666.252,219.969
67.097,25.4071,664.953,220.133
67.147,25.3586,665.907,220.297
67.197,25.4106,664.953,220.461
67.247,25.3828,666.603,220.626
67.297,25.3846,666.5,220.79
67.347,25.4106,664.584,220.954
67.397,25.3846,666.603,221.118
67.447,25.4106,664.848,221.282
67.497,25.3846,666.869,221.446
67.547,25.3846,664.584,221.61
67.597,25.3846,667.239,221.774
67.647,25.4106,664.848,221.938
67.697,25.3846,666.869,222.102
67.747,25.4071,664.584,222.266
67.797,25.3846,666.155,222.43
67.847,25.4106,664.848,222.594
67.897,25.4071,666.869,222.758
67.947,25.3846,666.155,222.922
67.997,25.4106,664.848,223.086
68.047,25.3828,666.603,223.25
68.097,25.4366,664.274,223.414
68.147,25.3846,666.499,223.578
68.197,25.4106,664.848,223.742
68.247,25.4106,666.603,223.906
68.297,25.4106,664.48,224.07
68.347,25.3846,666.869,224.234
68.397,25.4314,664.848,224.398
68.447,25.4106,665.811,224.563
68.497,25.4106,666.869,224.727
68.547,25.4106,664.48,224.891
68.597,25.4071,667.135,225.055
68.647,25.4106,664.177,225.219
68.697,25.4106,666.869,225.383
68.747,25.4314,664.744,225.547
68.797,25.4366,666.307,225.711
68.847,25.4106,666.766,225.875
68.897,25.4366,664.744,226.039
68.947,25.4106,666.766,226.203
68.997,25.4366,664.744,226.367
69.047,25.4071,666.766,226.531
69.097,25.4366,664.423,226.695
69.147,25.4106,667.032,226.859
69.197,25.4366,664.744,227.023
69.247,25.4071,666.766,227.187
69.297,25.4106,666.403,227.351
69.347,25.4366,664.744,227.515
69.397,25.4071,666.766,227.679
69.447,25.4366,664.423,227.843
69.497,25.4366,666.766,228.007
69.547,25.4366,664.641,228.171
69.597,25.4106,667.032,228.336
69.647,25.4366,664.744,228.5
69.697,25.4314,667.032,228.664
69.747,25.4106,666.307,228.828
69.797,25.4366,665.009,228.992
69.847,25.4106,666.766,229.156
69.897,25.4314,665.009,229.32
69.947,25.4106,666.307,229.484
69.997,25.4366,665.009,229.648
70.047,25.4314,666.766,229.812
70.097,25.4106,666.556,229.976
70.147,25.4366,664.744,230.14
70.197,25.4106,667.299,230.304
70.247,25.4366,664.744,230.468
70.297,25.4106,667.299,230.632
70.347,25.4366,665.009,230.796
70.397,25.4071,667.032,230.96
70.447,25.4366,664.67,231.124
70.497,25.4366,667.299,231.288
70.547,25.4366,664.906,231.452
70.597,25.4314,667.032,231.616
70.647,25.4106,666.804,231.78
70.697,25.4366,665.009,231.944
70.747,25.4314,667.299,232.108
70.797,25.4366,664.326,232.273
70.847,25.4366,667.299,232.437
70.897,25.4556,664.641,232.601
70.947,25.4366,666.46,232.765
70.997,25.4366,667.032,232.929
71.047,25.4366,664.906,233.093
71.097,25.4366,667.299,233.257
71.147,25.4366,664.906,233.421
71.197,25.4366,667.299,233.585
71.247,25.4556,664.641,233.749
71.297,25.4106,666.46,233.913
71.347,25.4626,665.274,234.077
71.397,25.4556,666.663,234.241
71.447,25.4106,666.211,234.405
71.497,25.4556,665.274,234.569
71.547,25.4366,666.211,234.733
71.597,25.4626,664.641,234.897
71.647,25.4314,666.93,235.061
71.697,25.4366,666.556,235.225
71.747,25.4626,664.906,235.389
71.797,25.4366,666.663,235.553
71.847,25.4626,664.906,235.717
71.897,25.4366,666.663,235.881
71.947,25.4556,664.906,236.045
71.997,25.4366,666.211,236.21
72.047,25.4556,664.906,236.374
72.097,25.4626,666.211,236.538
72.147,25.4366,666.93,236.702
72.197,25.4556,664.906,236.866
72.247,25.4626,666.46,237.03
72.297,25.4556,664.273,237.194
72.347,25.4626,666.46,237.358
72.397,25.4366,666.93,237.522
72.447,25.4626,664.906,237.686
72.497,25.4626,666.93,237.85
72.547,25.4556,664.538,238.014
72.597,25.4366,666.46,238.178
72.647,25.4626,664.906,238.342
72.697,25.4556,666.93,238.506
72.747,25.4366,666.46,238.67
72.797,25.4799,665.171,238.834
72.847,25.4366,665.867,238.998
72.897,25.4626,664.906,239.162
72.947,25.4556,666.93,239.326
72.997,25.4366,666.46,239.49
73.047,25.4556,664.906,239.654
73.097,25.4366,666.46,239.818
73.147,25.4886,664.906,239.982
73.197,25.4366,666.561,240.147
73.247,25.4626,664.906,240.311
73.297,25.4626,667.197,240.475
73.347,25.4556,664.538,240.639
73.397,25.4626,666.46,240.803
73.447,25.4626,666.93,240.967
73.497,25.4556,664.538,241.131
73.547,25.4626,666.211,241.295
73.597,25.4556,664.538,241.459
73.647,25.4626,666.46,241.623
73.697,25.4556,666.93,241.787
73.747,25.4626,664.23,241.951
73.797,25.4366,667.197,242.115
73.847,25.4886,664.906,242.279
73.897,25.4366,666.561,242.443
73.947,25.4886,664.906,242.607
73.997,25.4366,666.827,242.771
74.047,25.4799,665.171,242.935
74.097,25.4886,666.115,243.099
74.147,25.4556,666.561,243.263
74.197,25.4626,664.477,243.427
74.247,25.4626,666.93,243.591
74.297,25.4799,664.803,243.755
74.347,25.4886,666.115,243.919
74.397,25.4556,666.827,244.084
74.447,25.4886,664.477,244.248
74.497,25.4626,666.561,244.412
74.547,25.4886,664.803,244.576
74.597,25.4626,666.827,244.74
74.647,25.4886,664.803,244.904
74.697,25.4799,666.827,245.068
74.747,25.4886,666.115,245.232
74.797,25.4886,664.7,245.396
74.847,25.4556,666.827,245.56
74.897,25.5146,664.477,245.724
74.947,25.4799,666.459,245.888
74.997,25.4626,666.364,246.052
75.047,25.5042,664.803,246.216
75.097,25.4626,666.02,246.38
75.147,25.4886,664.803,246.544
75.197,25.5042,667.094,246.708
75.247,25.4626,665.771,246.872
75.297,25.5146,664.803,247.036
75.347,25.4626,666.459,247.2
75.397,25.4799,665.068,247.364
75.447,25.4886,666.115,247.528
75.497,25.4886,664.435,247.692
75.547,25.5042,667.094,247.856
75.597,25.4626,665.771,248.021
75.647,25.4799,664.803,248.185
75.697,25.4886,666.364,248.349
75.747,25.4799,664.435,248.513
75.797,25.5146,666.364,248.677
75.847,25.4626,666.192,248.841
75.897,25.4799,664.803,249.005
75.947,25.4886,666.364,249.169
75.997,25.4886,664.435,249.333
76.047,25.4626,666.827,249.497
76.097,25.5042,664.803,249.661
76.147,25.4886,665.771,249.825
76.197,25.4626,666.561,249.989
76.247,25.5042,664.803,250.153
76.297,25.4626,665.771,250.317
76.347,25.4799,664.803,250.481
76.397,25.4886,666.115,250.645
76.447,25.4799,666.561,250.809
76.497,25.4886,664.134,250.973
76.547,25.4626,666.561,251.137
76.597,25.5042,664.803,251.301
76.647,25.4886,665.771,251.465
76.697,25.4886,666.827,251.629
76.747,25.5146,664.435,251.794
76.797,25.4799,666.459,251.958
76.847,25.5146,663.887,252.122
76.897,25.4886,666.725,252.286
76.947,25.5042,664.435,252.45
76.997,25.5042,666.02,252.614
77.047,25.4886,666.02,252.778
77.097,25.5042,664.7,252.942
77.147,25.5146,666.02,253.106
77.197,25.4886,666.459,253.27
77.247,25.5042,664.7,253.434
77.297,25.5146,666.268,253.598
77.347,25.5146,664.067,253.762
77.397,25.4886,666.459,253.926
77.447,25.5146,664.7,254.09
77.497,25.5042,666.725,254.254
77.547,25.4886,666.268,254.418
77.597,25.5042,664.435,254.582
77.647,25.4886,666.268,254.746
77.697,25.5042,664.7,254.91
77.747,25.5146,666.02,255.074
77.797,25.5042,666.725,255.238
77.847,25.5146,663.791,255.402
77.897,25.5042,666.725,255.566
77.947,25.4886,666.268,255.731
77.997,25.5146,664.435,255.895
78.047,25.4886,666.725,256.059
78.097,25.5284,664.7,256.223
78.147,25.4886,665.925,256.387
78.197,25.5146,664.7,256.551
78.247,25.5042,666.725,256.715
78.297,25.4886,666.02,256.879
78.347,25.5042,664.7,257.043
78.397,25.5042,666.268,257.207
78.447,25.4886,666.268,257.371
78.497,25.5042,664.7,257.535
78.547,25.4886,666.268,257.699
78.597,25.5042,664.7,257.863
78.647,25.5146,666.517,258.027
78.697,25.4886,666.725,258.191
78.747,25.5146,664.7,258.355
78.797,25.4799,666.992,258.519
78.847,25.5146,664.381,258.683
78.897,25.5284,666.992,258.847
78.947,25.4886,666.173,259.011
78.997,25.5406,664.965,259.175
79.047,25.4799,666.624,259.339
79.097,25.5284,664.381,259.503
79.147,25.5146,666.173,259.668
79.197,25.5042,666.992,259.832
79.247,25.5146,664.038,259.996
79.297,25.5146,666.992,260.16
79.347,25.5042,664.597,260.324
79.397,25.5406,666.268,260.488
79.447,25.4886,666.624,260.652
79.497,25.5284,664.965,260.816
79.547,25.4886,666.173,260.98
79.597,25.5284,664.965,261.144
79.647,25.5406,666.173,261.308
79.697,25.4799,666.624,261.472
79.747,25.5406,664.628,261.636
79.797,25.5284,666.891,261.8
79.847,25.5146,666.173,261.964
79.897,25.5284,664.597,262.128
79.947,25.4886,666.422,262.292
79.997,25.5284,665.23,262.456
80.047,25.5406,665.925,262.62
80.097,25.5146,666.624,262.784
80.147,25.5406,664.332,262.948
80.197,25.5042,666.624,263.112
80.247,25.5406,664.285,263.276
80.297,25.5284,666.624,263.44
80.347,25.5146,665.925,263.605
80.397,25.5284,664.332,263.769
80.447,25.5406,665.925,263.933
80.497,25.5284,664.23,264.097
80.547,25.5406,665.925,264.261
80.597,25.5042,666.357,264.425
80.647,25.5406,664.038,264.589
80.697,25.5284,666.357,264.753
80.747,25.5146,665.676,264.917
80.797,25.5406,664.597,265.081
80.847,25.5042,666.357,265.245
80.897,25.5146,664.038,265.409
80.947,25.5042,666.992,265.573
80.997,25.4799,666.766,265.737
81.047,25.4723,664.628,265.901
81.097,25.4927,666.425,266.065
81.147,25.4744,666.418,266.229
81.197,25.4756,666.544,266.393
